#Parameters = {vshift=-21.275; cc=40; bb=40; aa=40; erpla1=0.0041269841269841; erpla=3.15; L1=67; L2=32; L22=60; L3=34.5; a1=-110.3314; a2=110.3314; b1=-28.048; b2=110.3821; c1=0; c2=11.9761; d1=-82.55; d2=82.55; e1=0; e2=82.3341; er1=2.55; er11=2.55; h1=14; h22=14; h33=28.5; r0=10.38125; r00=13; r1=8.001; r11=10.5; r2=2.09; r22=4.5; r3=7.653; r33=17; r44=2.75; th1=4.7625; th11=4.7625; th2=4.7625; umax=82.55; umin1=-87.3125; umin2=-82.55; vmax=87.0966; vmin=82.55; vmin1=-4.7625; vmin2=87.0966; wmax=138.1125; wx=165.1; wx2=220.662; wx_2=174.625; wx_21=220.6628; wx_22=165.1; wy=82.55; wy2=138.43; wy_2=91.8591; wy_21=138.4301; wy_22=82.3341; wz=1000; wz2=12; wz_2=209.55; wz_21=14; wz_22=204.01; zshift=101; zshift1=154}
#"Frequency / GHz"	"S1,1 [Real/Imaginary Part] [Re]"	"S1,1 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
1.0000000000000	-0.079316847026348	0.32380053400993
1.0010000467300	-0.065709270536900	0.32323741912842
1.0019999742508	-0.053552702069283	0.32493510842323
1.0030000209808	-0.040068712085485	0.32885691523552
1.0039999485016	-0.023549988865852	0.33287215232849
1.0049999952316	-0.0045388205908239	0.33433270454407
1.0060000419617	0.014612020924687	0.33195400238037
1.0069999694824	0.031428907066584	0.32667404413223
1.0080000162125	0.045031201094389	0.32092753052711
1.0089999437332	0.056668683886528	0.31689977645874
1.0099999904633	0.068750523030758	0.31501910090446
1.0110000371933	0.083098597824574	0.31373333930969
1.0119999647141	0.099674656987190	0.31068050861359
1.0130000114441	0.11665613204241	0.30438539385796
1.0140000581741	0.13175816833973	0.29527607560158
1.0149999856949	0.14383409917355	0.28533276915550
1.0160000324249	0.15362404286861	0.27666285634041
1.0169999599457	0.16315734386444	0.27003675699234
1.0180000066757	0.17427359521389	0.26441097259521
1.0190000534058	0.18732845783234	0.25773781538010
1.0199999809265	0.20098391175270	0.24845151603222
1.0210000276566	0.21319259703159	0.23656599223614
1.0219999551773	0.22264692187309	0.22362928092480
1.0230000019073	0.22966171801090	0.21160480380058
1.0240000486374	0.23589155077934	0.20149907469749
1.0249999761581	0.24311928451061	0.19270595908165
1.0260000228882	0.25199598073959	0.18350245058537
1.0269999504089	0.26161584258080	0.17231133580208
1.0279999971390	0.27019762992859	0.15882016718388
1.0290000438690	0.27635800838470	0.14417685568333
1.0299999713898	0.28006544709206	0.13015559315681
1.0310000181198	0.28261652588844	0.11791012436152
1.0319999456406	0.28568217158318	0.10720218718052
1.0329999923706	0.29012295603752	0.096630498766899
1.0340000391006	0.29541102051735	0.084667980670929
1.0349999666214	0.30004462599754	0.070754028856754
1.0360000133514	0.30263364315033	0.055674239993095
1.0369999408722	0.30287286639214	0.040983766317368
1.0379999876022	0.30172517895699	0.027908535674214
1.0390000343323	0.30070912837982	0.016511341556907
1.0399999618530	0.30082008242607	0.0056995339691639
1.0410000085831	0.30185177922249	-0.0059570865705609
1.0420000553131	0.30258285999298	-0.019196949899197
1.0429999828339	0.30167019367218	-0.033554624766111
1.0440000295639	0.29860150814056	-0.047709554433823
1.0449999570847	0.29403612017632	-0.060424830764532
1.0460000038147	0.28931391239166	-0.071399301290512
1.0470000505447	0.28550148010254	-0.081437729299068
1.0479999780655	0.28265926241875	-0.091839961707592
1.0490000247955	0.27983731031418	-0.10346101224422
1.0499999523163	0.27578073740005	-0.11611197143793
1.0509999990463	0.26982903480530	-0.12871187925339
1.0520000457764	0.26237195730209	-0.14006215333939
1.0529999732971	0.25455462932587	-0.14968131482601
1.0540000200272	0.24746112525463	-0.15811231732368
1.0549999475479	0.24136506021023	-0.16650153696537
1.0559999942780	0.23557110130787	-0.17576731741428
1.0570000410080	0.22894234955311	-0.18595205247402
1.0579999685287	0.22072274982929	-0.19620969891548
