#Parameters = {wx=165.1; wth=12; wy=82.55; wz=558.8; wx2=250; wy2=220; er1=5; er11=0.1}
#"Frequency / GHz"	"S3,3 [Real/Imaginary Part] [Re]"	"S3,3 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
1.0000000000000	-0.019713426000000	-0.0060391319000000
1.0007000000000	-0.019482541585540	-0.0063846667326036
1.0014000000000	-0.019137625649780	-0.0065910681665272
1.0021000000000	-0.018813112374285	-0.0069965346072957
1.0028000000000	-0.018616413134193	-0.0076122439176546
1.0035000000000	-0.018663807000000	-0.0081332047000000
1.0042000000000	-0.018438541057814	-0.0084615337804095
1.0049000000000	-0.018140084087005	-0.0087508867615391
1.0056000000000	-0.017818041303829	-0.0089824239529037
1.0063000000000	-0.017530407922270	-0.0092312980801391
1.0070000000000	-0.017336059000000	-0.0096652684999999
1.0077000000000	-0.017068673821617	-0.010178505185482
1.0084000000000	-0.016849348811077	-0.010590945242449
1.0091000000000	-0.016546443058668	-0.010867976901823
1.0098000000000	-0.016204205426514	-0.011046794029168
1.0105000000000	-0.016036099000000	-0.011252956000000
1.0112000000000	-0.015776267030812	-0.011932787045495
1.0119000000000	-0.015535213867699	-0.012211962230579
1.0126000000000	-0.015290500203449	-0.012323004125283
1.0133000000000	-0.014994951808998	-0.012455329332135
1.0140000000000	-0.014588236000000	-0.012750786000000
1.0147000000000	-0.014335412194165	-0.013254806086361
1.0154000000000	-0.014244092874120	-0.013605138259933
1.0161000000000	-0.013978942685484	-0.013850535097286
1.0168000000000	-0.013503385391963	-0.014039133713918
1.0175000000000	-0.013080154000000	-0.014245361000000
1.0182000000000	-0.012729723377535	-0.014501661369107
1.0189000000000	-0.012515964934353	-0.014828236897882
1.0196000000000	-0.012319481422382	-0.015064379498986
1.0203000000000	-0.012050226740546	-0.015204416520836
1.0210000000000	-0.011634592000000	-0.015399763000000
1.0217000000000	-0.011160849236010	-0.015592414031529
1.0224000000000	-0.010803581743235	-0.015801088553847
1.0231000000000	-0.010567128813805	-0.016009599750182
1.0238000000000	-0.010360646266246	-0.016195101499488
1.0245000000000	-0.0099972654000000	-0.016322305000000
1.0252000000000	-0.0096367520735643	-0.016637307963298
1.0259000000000	-0.0091608122372479	-0.016790944390730
1.0266000000000	-0.0088979379252125	-0.016897764292577
1.0273000000000	-0.0087785753790357	-0.017040463192502
1.0280000000000	-0.0083417520000000	-0.017238989000000
1.0287000000000	-0.0080921457192711	-0.017251657113602
1.0294000000000	-0.0076959090966336	-0.017443540607674
1.0301000000000	-0.0072966556278040	-0.017658982666754
1.0308000000000	-0.0069757621622488	-0.017806576439594
1.0315000000000	-0.0067455303000000	-0.017850947000000
1.0322000000000	-0.0064747189308697	-0.017845195214115
1.0329000000000	-0.0059944605896632	-0.018112110599690
