#Parameters = {rdisk=19.1389; hdisk=2.921; rin=18.3515; hcup=25.5143; halcohol=17.78; wx=165.1; wth=12; wy=82.55; wz=558.8; wx2=250; wy2=220; erbase1=3.5; erbase11=0.03; a=52.07; b=12.7; c=38.862; depth=4; delth=2; er1=8; er11=0.3}
#"Frequency / GHz"	"S5,5 [Real/Imaginary Part] [Re]"	"S5,5 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
1.0385000000000	-0.052179560000000	-0.19445387000000
1.0392000000000	-0.048463354135509	-0.19525065542217
1.0399000000000	-0.044601458494006	-0.19580721009595
1.0406000000000	-0.040756602967552	-0.19633556211011
1.0413000000000	-0.037101072259236	-0.19668799408881
1.0420000000000	-0.033147540000000	-0.19706120000000
1.0427000000000	-0.029487936732466	-0.19731769909712
1.0434000000000	-0.025616239048074	-0.19750987547089
1.0441000000000	-0.021848009902648	-0.19774139779777
1.0448000000000	-0.018178396544154	-0.19786408022546
1.0455000000000	-0.014371610000000	-0.19778486000000
1.0462000000000	-0.010747635029435	-0.19775794606466
1.0469000000000	-0.0070025742851575	-0.19776438865356
1.0476000000000	-0.0033847058192589	-0.19757337799136
1.0483000000000	0.00030455586984882	-0.19714712584181
1.0490000000000	0.0039245774999989	-0.19694030000000
1.0497000000000	0.0074626614339329	-0.19655815666089
1.0504000000000	0.011087445663807	-0.19609752158114
1.0511000000000	0.014688156368143	-0.19562953794957
1.0518000000000	0.018158576921968	-0.19502691200779
1.0525000000000	0.021696735000000	-0.19432467000000
1.0532000000000	0.025202956550392	-0.19369085335119
1.0539000000000	0.028656346200499	-0.19294546220138
1.0546000000000	0.032098422749502	-0.19215649146558
1.0553000000000	0.035627617060504	-0.19132289795333
1.0560000000000	0.039036922000000	-0.19037345000000
1.0567000000000	0.042382270824028	-0.18939869394720
1.0574000000000	0.045766664980803	-0.18837570043507
1.0581000000000	0.049043767956981	-0.18732226726490
1.0588000000000	0.052257669202257	-0.18620697559446
1.0595000000000	0.055471956999999	-0.18487303000000
1.0602000000000	0.058732319547887	-0.18368749540408
1.0609000000000	0.061956166158586	-0.18234823610593
1.0616000000000	0.065165673539620	-0.18100468717082
1.0623000000000	0.068210359906709	-0.17957924068761
1.0630000000000	0.071219309999999	-0.17808259000000
1.0637000000000	0.074528238876685	-0.17668925536829
1.0644000000000	0.077433303561680	-0.17507675380762
1.0651000000000	0.080457678623748	-0.17355345324979
1.0658000000000	0.083299603974761	-0.17185639071210
1.0665000000000	0.086208247000000	-0.17013252000000
1.0672000000000	0.089038176533552	-0.16837813656691
1.0679000000000	0.091824396574809	-0.16663575142650
1.0686000000000	0.094572615444557	-0.16488279319812
1.0693000000000	0.097250311972921	-0.16299847070241
