#Parameters = {erbase1=3.5; erbase11=0.03; a=52.07; b=12.07; c=38.862; depth=3; width=3; wx=165.1; wth=12; wy=82.55; wz=558.8; wx2=250; wy2=220; er1=7; er11=0.12}
#"Frequency / GHz"	"S5,5 [Real/Imaginary Part] [Re]"	"S5,5 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
1.0000000000000	-0.22764656000000	-0.056651894000000
1.0007000000000	-0.22557195366611	-0.061540267765240
1.0014000000000	-0.22338672669740	-0.066382750891950
1.0021000000000	-0.22123180419831	-0.071145305429184
1.0028000000000	-0.21870487963238	-0.076009014016687
1.0035000000000	-0.21644810000000	-0.080543280000000
1.0042000000000	-0.21382120024066	-0.085111146765287
1.0049000000000	-0.21110458090916	-0.089544612317640
1.0056000000000	-0.20844835329103	-0.093930002909217
1.0063000000000	-0.20568005463086	-0.098199500011796
1.0070000000000	-0.20293130000000	-0.10238714000000
1.0077000000000	-0.20003595497352	-0.10648988910990
1.0084000000000	-0.19703909203369	-0.11053477462212
1.0091000000000	-0.19414663220491	-0.11461138881521
1.0098000000000	-0.19097406825974	-0.11841022089735
1.0105000000000	-0.18787989000000	-0.12213914000000
1.0112000000000	-0.18462898257653	-0.12585378591651
1.0119000000000	-0.18135598906565	-0.12955189084306
1.0126000000000	-0.17799117323812	-0.13293247789192
1.0133000000000	-0.17451250956496	-0.13639114991327
1.0140000000000	-0.17132923000000	-0.13966657000000
1.0147000000000	-0.16782657825823	-0.14301155588130
1.0154000000000	-0.16419232747807	-0.14608729127768
1.0161000000000	-0.16066405203780	-0.14899518861329
1.0168000000000	-0.15706069122525	-0.15213522370608
1.0175000000000	-0.15346758000000	-0.15508512000000
1.0182000000000	-0.14974767505107	-0.15777108557519
1.0189000000000	-0.14606851483298	-0.16046121900160
1.0196000000000	-0.14233308195780	-0.16312353046759
1.0203000000000	-0.13845443219223	-0.16560686504106
1.0210000000000	-0.13467644000000	-0.16811664000000
1.0217000000000	-0.13089474157110	-0.17036086549681
1.0224000000000	-0.12703562511851	-0.17255248366432
1.0231000000000	-0.12301748043636	-0.17488081327006
1.0238000000000	-0.11919960258760	-0.17680514287977
1.0245000000000	-0.11542247000000	-0.17878604000000
1.0252000000000	-0.11135448520363	-0.18070696085158
1.0259000000000	-0.10752099735161	-0.18251002974421
1.0266000000000	-0.10348132169649	-0.18415604204049
1.0273000000000	-0.099459553060104	-0.18583538555572
1.0280000000000	-0.095554002000000	-0.18737786000000
1.0287000000000	-0.091487069565341	-0.18896005342172
1.0294000000000	-0.087438971513860	-0.19026855235190
1.0301000000000	-0.083495828798202	-0.19162847432694
1.0308000000000	-0.079424577647079	-0.19275139314607
1.0315000000000	-0.075390436000000	-0.19386536000000
1.0322000000000	-0.071437134264252	-0.19504946056313
1.0329000000000	-0.067355904754437	-0.19605769105750
1.0336000000000	-0.063429036740728	-0.19687731250545
1.0343000000000	-0.059363008532249	-0.19773163728011
1.0350000000000	-0.055441301000001	-0.19848858000000
1.0357000000000	-0.051454445013028	-0.19910871632299
1.0364000000000	-0.047383607047340	-0.19973161980066
1.0371000000000	-0.043343084525622	-0.20027084758343
1.0378000000000	-0.039368045462938	-0.20067987964790
1.0385000000000	-0.035439424000000	-0.20084018000000
1.0392000000000	-0.031465615832920	-0.20130681774743
1.0399000000000	-0.027486519920839	-0.20151900947700
1.0406000000000	-0.023506705659105	-0.20164561408622
1.0413000000000	-0.019692052182724	-0.20163632233069
1.0420000000000	-0.015570615000000	-0.20160568000000
1.0427000000000	-0.011774621123834	-0.20154202740777
1.0434000000000	-0.0078622742352510	-0.20128052235255
1.0441000000000	-0.0040505789474125	-0.20113157564793
1.0448000000000	-0.00022356023409664	-0.20087043926032
1.0455000000000	0.0035848462000000	-0.20045936000000
1.0462000000000	0.0073987674133088	-0.20000199096891
1.0469000000000	0.011258516906423	-0.19957217486601
1.0476000000000	0.014917781341549	-0.19897195236094
1.0483000000000	0.018645832545792	-0.19823023407255
1.0490000000000	0.022304750999999	-0.19761406000000
1.0497000000000	0.025929250022627	-0.19677234010621
1.0504000000000	0.029546019968116	-0.19595657631103
1.0511000000000	0.033223246171652	-0.19510057934673
1.0518000000000	0.036669569556082	-0.19413119821746
1.0525000000000	0.040271118000000	-0.19305480000000
1.0532000000000	0.043701615139243	-0.19201971328133
1.0539000000000	0.047146884814561	-0.19090696527948
1.0546000000000	0.050601538494249	-0.18968414483322
1.0553000000000	0.054075356903728	-0.18850769595531
1.0560000000000	0.057432819000000	-0.18715155000000
1.0567000000000	0.060805436790714	-0.18570048682174
1.0574000000000	0.064078450681755	-0.18432631154661
1.0581000000000	0.067308811207818	-0.18288012908904
1.0588000000000	0.070455112494733	-0.18140723652459
1.0595000000000	0.073560922999999	-0.17973422000000
1.0602000000000	0.076784265832231	-0.17814275095784
1.0609000000000	0.079863404496376	-0.17638938772628
1.0616000000000	0.083056319406043	-0.17468691288010
1.0623000000000	0.085969501324974	-0.17288832091944
1.0630000000000	0.088889680999999	-0.17098354000000
1.0637000000000	0.092089152855507	-0.16918527226485
1.0644000000000	0.094885739253742	-0.16724065240719
1.0651000000000	0.097736993200222	-0.16523648461865
1.0658000000000	0.10044148507883	-0.16324600351351
1.0665000000000	0.10331387000000	-0.16123407000000
1.0672000000000	0.10587475116616	-0.15911008891202
1.0679000000000	0.10853253719590	-0.15699508791972
1.0686000000000	0.11111507558340	-0.15487249642525
1.0693000000000	0.11365523039890	-0.15264413704849
1.0700000000000	0.11628453000000	-0.15045235000000
1.0707000000000	0.11878317694088	-0.14807597501224
